Altitude (m)	Latitude	Longitude	WindF (m/s)	T (¡ÆC)	Dir (¡Æ)	RH	Distance (km)	Time (s)	
+00099.550003	+35.845039	+128.626114	+00.010000	+13.340000	001.3	017.000000	+00.000000	0	
+00101.269997	+35.845039	+128.626114	+01.489806	+13.110000	290.7	016.900000	+00.000000	1	
+00109.709999	+35.845100	+128.626114	+01.488835	+12.910000	290.7	017.100000	+00.000000	2	
+00114.209999	+35.845039	+128.626114	+01.488081	+12.870000	290.7	017.100000	+00.000000	3	
+00122.440002	+35.845100	+128.626114	+01.487477	+12.960000	290.6	017.600000	+00.000000	4	
+00124.370003	+35.845100	+128.626160	+01.485189	+13.010000	290.5	017.299999	+00.000000	5	
+00124.139999	+35.845039	+128.626266	+01.479527	+12.770000	290.3	017.799999	+00.000000	6	
+00124.839996	+35.844982	+128.626221	+01.469374	+12.520000	290.0	018.000000	+00.000000	7	
+00122.930000	+35.844982	+128.626114	+01.460144	+12.670000	289.8	018.400000	+00.000000	8	
+00124.419998	+35.845039	+128.626038	+01.447945	+12.620000	289.6	018.700001	+00.000000	9	
+00127.790001	+35.845100	+128.626114	+01.435903	+12.230000	289.3	018.700001	+00.000000	10	
+00129.839996	+35.845100	+128.626221	+01.423900	+12.130000	289.0	018.700001	+00.000000	11	
+00134.240005	+35.845039	+128.626221	+01.412572	+12.110000	288.7	019.200001	+00.000000	12	
+00136.699997	+35.844982	+128.626221	+01.403563	+12.030000	288.3	019.500000	+00.000000	13	
+00137.639999	+35.845039	+128.626160	+01.397680	+12.010000	288.0	019.600000	+00.000000	14	
+00138.899994	+35.845039	+128.626160	+01.391846	+12.010000	287.7	019.500000	+00.000000	15	
+00142.500000	+35.845100	+128.626221	+01.392262	+11.980000	287.4	019.500000	+00.000000	16	
+00146.429993	+35.845039	+128.626221	+01.399400	+11.930000	287.3	019.400000	+00.000000	17	
+00149.149994	+35.845039	+128.626221	+01.411005	+11.890000	287.2	019.799999	+00.000000	18	
+00152.679993	+35.845039	+128.626266	+01.423815	+11.860000	287.2	020.000000	+00.000000	19	
+00156.949997	+35.845039	+128.626266	+01.436982	+11.840000	287.1	019.799999	+00.000000	20	
+00160.119995	+35.844982	+128.626266	+01.452938	+11.760000	287.2	019.799999	+00.000000	21	
+00164.050003	+35.845039	+128.626266	+01.468776	+11.720000	287.2	019.900000	+00.000000	22	
+00168.220001	+35.845039	+128.626328	+01.482357	+11.670000	287.2	019.900000	+00.000000	23	
+00172.529999	+35.845039	+128.626328	+01.490626	+11.640000	287.2	020.000000	+00.000000	24	
+00176.300003	+35.845039	+128.626328	+01.493372	+11.620000	287.1	020.000000	+00.000000	25	
+00180.050003	+35.845039	+128.626328	+01.496122	+11.550000	287.0	019.900000	+00.000000	26	
+00183.699997	+35.845039	+128.626389	+01.497210	+11.500000	287.0	020.000000	+00.000000	27	
+00187.669998	+35.844982	+128.626389	+01.494471	+11.470000	286.9	020.100000	+00.000000	28	
+00192.169998	+35.844982	+128.626389	+01.493823	+11.430000	286.8	020.200001	+00.000000	29	
+00195.339996	+35.844982	+128.626389	+01.491056	+11.430000	286.8	020.200001	+00.000000	30	
+00198.449997	+35.844982	+128.626450	+01.492851	+11.380000	286.5	020.299999	+00.000000	31	
+00202.100006	+35.844982	+128.626450	+01.496204	+11.330000	286.4	020.400000	+00.000000	32	
+00205.899994	+35.844982	+128.626450	+01.506505	+11.330000	286.0	020.400000	+00.000000	33	
+00210.479996	+35.844982	+128.626450	+01.518539	+11.280000	286.3	020.200001	+00.000000	34	
+00214.009995	+35.844982	+128.626511	+01.521637	+11.260000	287.0	020.200001	+00.000000	35	
+00216.679993	+35.844982	+128.626511	+01.530529	+11.230000	287.0	020.299999	+00.000000	36	
+00221.050003	+35.844982	+128.626511	+01.543689	+11.180000	287.6	020.500000	+00.000000	37	
+00225.339996	+35.844982	+128.626511	+01.557014	+11.140000	288.1	020.500000	+00.000000	38	
+00229.660004	+35.844982	+128.626511	+01.574106	+11.090000	288.7	020.500000	+00.000000	39	
+00233.580002	+35.844982	+128.626511	+01.585899	+11.060000	289.1	020.000000	+00.000000	40	
+00238.119995	+35.844982	+128.626511	+01.601435	+11.020000	289.4	020.000000	+00.000000	41	
+00243.399994	+35.845039	+128.626511	+01.615841	+10.970000	290.3	020.000000	+00.000000	42	
+00247.270004	+35.844982	+128.626556	+01.629894	+10.940000	291.1	019.600000	+00.000000	43	
+00252.360001	+35.844982	+128.626556	+01.641122	+10.890000	292.0	019.600000	+00.000000	44	
+00257.790009	+35.844982	+128.626617	+01.650902	+10.870000	292.4	019.500000	+00.000000	45	
+00263.209991	+35.844982	+128.626678	+01.673615	+10.770000	292.2	020.299999	+00.000000	46	
+00268.380005	+35.844982	+128.626678	+01.699407	+10.730000	292.4	020.500000	+00.000000	47	
+00273.649994	+35.844982	+128.626678	+01.721923	+10.700000	292.2	020.700001	+00.000000	48	
+00280.190002	+35.844982	+128.626740	+01.745853	+10.630000	291.9	020.900000	+00.000000	49	
+00284.820007	+35.844982	+128.626740	+01.769308	+10.610000	291.5	021.000000	+00.000000	50	
+00289.209991	+35.844982	+128.626740	+01.804100	+10.560000	291.0	021.000000	+00.000000	51	
+00294.079987	+35.844982	+128.626740	+01.849984	+10.510000	290.7	021.200001	+00.000000	52	
+00299.609985	+35.844982	+128.626740	+01.902888	+10.460000	290.0	021.200001	+00.000000	53	
+00306.549988	+35.844982	+128.626740	+01.974009	+10.390000	289.5	021.400000	+00.000000	54	
+00313.869995	+35.844982	+128.626740	+02.046429	+10.340000	289.0	021.500000	+00.000000	55	
+00319.869995	+35.844929	+128.626740	+02.116854	+10.300000	288.5	021.700001	+00.000000	56	
+00325.679993	+35.844929	+128.626785	+02.177532	+10.230000	288.2	021.900000	+00.000000	57	
+00332.290009	+35.844929	+128.626785	+02.229292	+10.130000	288.0	022.000000	+00.000000	58	
+00339.190002	+35.844872	+128.626846	+02.277834	+10.060000	287.7	022.100000	+00.000000	59	
+00345.410004	+35.844872	+128.626907	+02.321956	+09.990000	287.6	022.200001	+00.000000	60	
+00351.640015	+35.844810	+128.626907	+02.371520	+09.920000	287.4	022.400000	+00.000000	61	
+00357.970001	+35.844810	+128.626953	+02.424681	+09.870000	287.4	022.400000	+00.000000	62	
+00364.559998	+35.844810	+128.626953	+02.475045	+09.820000	287.4	022.400000	+00.000000	63	
+00370.920013	+35.844810	+128.627029	+02.524742	+09.750000	287.4	022.500000	+00.000000	64	
+00377.809998	+35.844810	+128.627029	+02.567617	+09.660000	287.3	022.700001	+00.000000	65	
+00385.130005	+35.844810	+128.627029	+02.615664	+09.610000	287.1	022.799999	+00.000000	66	
+00390.690002	+35.844810	+128.627075	+02.667603	+09.580000	286.8	022.799999	+00.000000	67	
+00396.760010	+35.844810	+128.627075	+02.727935	+09.560000	286.4	022.900000	+00.000000	68	
+00403.369995	+35.844810	+128.627136	+02.792789	+09.510000	285.9	023.000000	+00.000000	69	
+00409.440002	+35.844810	+128.627182	+02.857900	+09.400000	285.3	022.900000	+00.000000	70	
+00416.369995	+35.844810	+128.627243	+02.917880	+09.350000	284.6	023.100000	+00.000000	71	
+00422.010010	+35.844810	+128.627243	+02.965204	+09.310000	283.8	023.100000	+00.000000	72	
+00429.660004	+35.844810	+128.627304	+03.002130	+09.210000	282.8	023.299999	+00.000000	73	
+00435.149994	+35.844810	+128.627365	+03.032665	+09.140000	281.8	023.400000	+00.000000	74	
+00442.170013	+35.844810	+128.627426	+03.059426	+09.070000	280.8	023.400000	+00.000000	75	
+00448.239990	+35.844810	+128.627426	+03.082033	+09.000000	279.9	023.400000	+00.000000	76	
+00454.660004	+35.844810	+128.627426	+03.099875	+08.980000	278.9	023.600000	+00.000000	77	
+00460.730011	+35.844810	+128.627472	+03.122447	+08.900000	278.1	023.799999	+00.000000	78	
+00467.940002	+35.844753	+128.627472	+03.146313	+08.860000	277.4	024.000000	+00.000000	79	
+00474.609985	+35.844753	+128.627472	+03.168363	+08.760000	276.8	024.200001	+00.000000	80	
+00481.380005	+35.844753	+128.627533	+03.186286	+08.690000	276.3	024.299999	+00.000000	81	
+00488.019989	+35.844753	+128.627533	+03.196634	+08.670000	275.8	024.400000	+00.000000	82	
+00495.200012	+35.844753	+128.627594	+03.201959	+08.620000	275.6	024.400000	+00.000000	83	
+00501.529999	+35.844753	+128.627655	+03.201772	+08.570000	275.4	024.500000	+00.000000	84	
+00508.779999	+35.844753	+128.627701	+03.197744	+08.500000	275.2	024.600000	+00.000000	85	
+00515.489990	+35.844753	+128.627701	+03.198313	+08.480000	275.1	024.700001	+00.000000	86	
+00522.200012	+35.844753	+128.627762	+03.202353	+08.460000	275.2	024.799999	+00.000000	87	
+00529.809998	+35.844753	+128.627823	+03.209095	+08.360000	275.3	024.900000	+00.000000	88	
+00536.669983	+35.844753	+128.627884	+03.217984	+08.320000	275.4	024.900000	+00.000000	89	
+00543.440002	+35.844753	+128.627884	+03.231848	+08.270000	275.5	025.000000	+00.000000	90	
+00551.130005	+35.844753	+128.627884	+03.246006	+08.270000	275.8	025.100000	+00.000000	91	
+00558.630005	+35.844753	+128.627945	+03.258784	+08.150000	276.1	025.100000	+00.000000	92	
+00565.780029	+35.844753	+128.627945	+03.277285	+08.060000	276.5	025.299999	+00.000000	93	
+00572.840027	+35.844753	+128.627991	+03.295983	+07.990000	276.8	025.299999	+00.000000	94	
+00580.309998	+35.844700	+128.628052	+03.309775	+07.940000	277.2	025.500000	+00.000000	95	
+00588.219971	+35.844700	+128.628098	+03.317086	+07.920000	277.6	025.700001	+00.000000	96	
+00596.229980	+35.844753	+128.628174	+03.311840	+07.850000	278.2	025.700001	+00.000000	97	
+00604.159973	+35.844753	+128.628174	+03.299638	+07.800000	278.7	025.799999	+00.000000	98	
+00612.869995	+35.844753	+128.628220	+03.287585	+07.570000	279.3	025.900000	+00.000000	99	
+00621.440002	+35.844753	+128.628220	+03.270516	+07.430000	280.1	026.100000	+00.000000	100	
+00627.989990	+35.844753	+128.628220	+03.247509	+07.430000	280.7	026.200001	+00.000000	101	
+00636.530029	+35.844753	+128.628281	+03.223735	+07.310000	281.4	026.400000	+00.000000	102	
+00644.940002	+35.844753	+128.628342	+03.199958	+07.220000	282.0	026.400000	+00.000000	103	
+00653.229980	+35.844700	+128.628387	+03.172568	+07.130000	282.6	026.600000	+00.000000	104	
+00661.030029	+35.844700	+128.628387	+03.147336	+07.080000	283.3	026.799999	+00.000000	105	
+00668.929993	+35.844700	+128.628464	+03.129015	+07.010000	284.1	026.799999	+00.000000	106	
+00677.950012	+35.844700	+128.628510	+03.116268	+06.940000	284.9	027.000000	+00.000000	107	
+00686.130005	+35.844643	+128.628571	+03.107626	+06.920000	285.7	027.299999	+00.000000	108	
+00693.820007	+35.844643	+128.628571	+03.097883	+06.830000	286.5	027.299999	+00.000000	109	
+00701.729980	+35.844643	+128.628571	+03.077715	+06.740000	287.3	027.400000	+00.000000	110	
+00709.309998	+35.844643	+128.628616	+03.045739	+06.670000	287.9	027.600000	+00.000000	111	
+00717.179993	+35.844643	+128.628616	+03.006718	+06.570000	288.4	027.500000	+00.000000	112	
+00725.130005	+35.844643	+128.628616	+02.965213	+06.550000	288.6	027.799999	+00.000000	113	
+00733.989990	+35.844582	+128.628677	+02.923199	+06.480000	288.4	028.000000	+00.000000	114	
+00741.729980	+35.844582	+128.628677	+02.885726	+06.440000	287.8	028.000000	+00.000000	115	
+00750.020020	+35.844582	+128.628738	+02.855343	+06.340000	286.7	028.100000	+00.000000	116	
+00757.359985	+35.844582	+128.628799	+02.833904	+06.250000	285.1	028.400000	+00.000000	117	
+00765.130005	+35.844582	+128.628860	+02.817777	+06.140000	283.1	028.400000	+00.000000	118	
+00773.510010	+35.844524	+128.628860	+02.799655	+06.070000	280.9	028.600000	+00.000000	119	
+00782.299988	+35.844524	+128.628906	+02.782641	+06.000000	278.6	028.900000	+00.000000	120	
+00790.369995	+35.844524	+128.628906	+02.774608	+05.930000	276.0	029.000000	+00.000000	121	
+00798.840027	+35.844524	+128.628967	+02.781757	+05.860000	273.3	029.100000	+00.000000	122	
+00806.719971	+35.844524	+128.628967	+02.805354	+05.790000	270.9	029.299999	+00.000000	123	
+00815.289978	+35.844524	+128.628967	+02.832746	+05.680000	268.4	029.400000	+00.000000	124	
+00823.059998	+35.844524	+128.629013	+02.862220	+05.590000	266.1	029.600000	+00.000000	125	
+00832.260010	+35.844524	+128.629013	+02.883966	+05.520000	263.8	029.900000	+00.000000	126	
+00840.789978	+35.844467	+128.629013	+02.888965	+05.400000	261.9	029.900000	+00.000000	127	
+00849.090027	+35.844467	+128.629089	+02.880089	+05.360000	260.2	030.000000	+00.000000	128	
+00855.849976	+35.844524	+128.629135	+02.866476	+05.310000	258.7	030.100000	+00.000000	129	
+00863.690002	+35.844524	+128.629135	+02.852006	+05.180000	257.3	030.299999	+00.000000	130	
+00872.109985	+35.844582	+128.629196	+02.836161	+05.060000	255.9	030.500000	+00.000000	131	
+00881.130005	+35.844582	+128.629257	+02.819686	+04.970000	254.7	030.600000	+00.000000	132	
+00887.619995	+35.844643	+128.629303	+02.813479	+04.900000	253.3	030.299999	+00.000000	133	
+00892.849976	+35.844643	+128.629379	+02.810954	+04.840000	251.8	030.000000	+00.000000	134	
+00899.250000	+35.844700	+128.629379	+02.815167	+04.840000	250.2	030.600000	+00.000000	135	
+00906.770020	+35.844700	+128.629425	+02.830019	+04.720000	248.8	030.100000	+00.000000	136	
+00914.200012	+35.844700	+128.629425	+02.854698	+04.650000	247.7	030.500000	+00.000000	137	
+00920.150024	+35.844700	+128.629425	+02.892410	+04.590000	246.7	030.000000	+00.000000	138	
+00926.190002	+35.844700	+128.629486	+02.921675	+04.470000	245.6	030.299999	+00.000000	139	
+00933.770020	+35.844700	+128.629486	+02.947825	+04.380000	244.5	030.700001	+00.000000	140	
+00942.030029	+35.844700	+128.629532	+02.973021	+04.340000	243.5	031.000000	+00.000000	141	
+00946.320007	+35.844700	+128.629593	+02.993932	+04.290000	242.5	031.400000	+00.000000	142	
+00953.520020	+35.844700	+128.629654	+03.012513	+04.250000	241.4	031.700001	+00.000000	143	
+00961.460022	+35.844753	+128.629654	+03.019286	+04.130000	240.3	032.500000	+00.000000	144	
+00968.099976	+35.844753	+128.629654	+03.016853	+04.070000	239.2	032.700001	+00.000000	145	
+00974.679993	+35.844753	+128.629654	+03.005705	+04.020000	238.2	032.599998	+00.000000	146	
+00981.460022	+35.844753	+128.629715	+02.985711	+03.970000	237.2	032.900002	+00.000000	147	
+00988.250000	+35.844753	+128.629715	+02.966759	+03.910000	236.2	032.299999	+00.000000	148	
+00996.210022	+35.844753	+128.629715	+02.943588	+03.770000	235.2	031.400000	+00.000000	149	
+01003.280029	+35.844753	+128.629715	+02.932772	+03.700000	234.2	030.200001	+00.000000	150	
+01010.940002	+35.844753	+128.629776	+02.929940	+03.630000	233.2	030.000000	+00.000000	151	
+01017.830017	+35.844753	+128.629776	+02.933869	+03.570000	231.9	028.900000	+00.000000	152	
+01023.770020	+35.844810	+128.629822	+02.942183	+03.520000	230.6	029.200001	+00.000000	153	
+01029.709961	+35.844872	+128.629883	+02.957398	+03.500000	229.3	030.400000	+00.000000	154	
+01036.589966	+35.844872	+128.629944	+02.971309	+03.380000	228.2	032.200001	+00.000000	155	
+01043.430054	+35.844872	+128.629944	+02.984136	+03.340000	227.2	032.599998	+00.000000	156	
+01049.510010	+35.844929	+128.630005	+02.998932	+03.270000	226.3	032.799999	+00.000000	157	
+01055.599976	+35.844929	+128.630005	+03.015209	+03.200000	225.4	032.900002	+00.000000	158	
+01061.430054	+35.844929	+128.630005	+03.033310	+03.160000	224.6	033.000000	+00.000000	159	
+01068.069946	+35.844929	+128.630005	+03.057786	+03.090000	224.0	033.200001	+00.000000	160	
+01074.239990	+35.844982	+128.630051	+03.088902	+03.020000	223.5	033.200001	+00.000000	161	
+01080.760010	+35.844982	+128.630051	+03.120155	+02.950000	223.3	033.299999	+00.000000	162	
+01086.989990	+35.845039	+128.630112	+03.144238	+02.910000	223.3	033.599998	+00.000000	163	
+01092.520020	+35.845100	+128.630112	+03.159553	+02.860000	223.4	033.900002	+00.000000	164	
+01098.939941	+35.845158	+128.630173	+03.159746	+02.820000	223.6	034.099998	+00.000000	165	
+01105.380005	+35.845158	+128.630173	+03.155452	+02.800000	223.6	034.500000	+00.000000	166	
+01112.069946	+35.845158	+128.630234	+03.139710	+02.710000	223.7	034.599998	+00.000000	167	
+01118.589966	+35.845215	+128.630234	+03.116198	+02.660000	223.7	034.700001	+00.000000	168	
+01124.239990	+35.845215	+128.630234	+03.088067	+02.620000	223.8	035.000000	+00.000000	169	
+01131.130005	+35.845215	+128.630234	+03.056279	+02.530000	223.9	035.200001	+00.000000	170	
+01137.390015	+35.845215	+128.630295	+03.019569	+02.480000	223.8	035.200001	+00.000000	171	
+01145.150024	+35.845268	+128.630295	+02.975877	+02.410000	223.7	035.500000	+00.000000	172	
+01151.430054	+35.845268	+128.630295	+02.926011	+02.340000	223.5	035.400002	+00.000000	173	
+01157.869995	+35.845329	+128.630341	+02.870188	+02.300000	223.2	035.500000	+00.000000	174	
+01163.829956	+35.845329	+128.630341	+02.812506	+02.230000	223.0	035.599998	+00.000000	175	
+01170.010010	+35.845387	+128.630341	+02.759275	+02.190000	223.0	035.700001	+00.000000	176	
+01176.130005	+35.845387	+128.630402	+02.705913	+02.100000	223.0	035.900002	+00.000000	177	
+01183.599976	+35.845444	+128.630402	+02.656078	+02.050000	223.2	036.099998	+00.000000	178	
+01190.000000	+35.845444	+128.630447	+02.608384	+01.980000	223.4	036.299999	+00.000000	179	
+01196.239990	+35.845444	+128.630447	+02.564024	+01.930000	223.7	036.599998	+00.000000	180	
+01202.479980	+35.845444	+128.630524	+02.515764	+01.870000	224.1	037.000000	+00.000000	181	
+01209.130005	+35.845444	+128.630524	+02.460852	+01.710000	224.5	036.599998	+00.000000	182	
+01216.300049	+35.845444	+128.630569	+02.406202	+01.620000	225.0	036.700001	+00.000000	183	
+01223.349976	+35.845444	+128.630569	+02.354075	+01.550000	225.6	036.700001	+00.000000	184	
+01230.750000	+35.845444	+128.630569	+02.299107	+01.460000	226.5	036.799999	+00.000000	185	
+01238.680054	+35.845444	+128.630569	+02.257915	+01.400000	227.3	037.099998	+00.000000	186	
+01246.810059	+35.845497	+128.630630	+02.225887	+01.310000	227.9	036.900002	+00.000000	187	
+01254.579956	+35.845497	+128.630630	+02.195414	+01.260000	228.2	037.099998	+00.000000	188	
+01262.489990	+35.845497	+128.630630	+02.169528	+01.190000	228.4	037.299999	+00.000000	189	
+01270.449951	+35.845497	+128.630630	+02.148223	+01.100000	228.3	037.500000	+00.000000	190	
+01277.910034	+35.845558	+128.630692	+02.124739	+01.010000	227.8	037.500000	+00.000000	191	
+01284.910034	+35.845558	+128.630692	+02.102557	+00.970000	227.4	037.500000	+00.000000	192	
+01292.300049	+35.845558	+128.630692	+02.088749	+00.880000	226.9	037.700001	+00.000000	193	
+01299.770020	+35.845558	+128.630692	+02.085681	+00.810000	226.4	037.599998	+00.000000	194	
+01306.520020	+35.845615	+128.630692	+02.091133	+00.790000	225.9	037.599998	+00.000000	195	
+01312.920044	+35.845615	+128.630737	+02.112512	+00.720000	225.2	037.799999	+00.000000	196	
+01320.069946	+35.845615	+128.630737	+02.136736	+00.640000	224.5	038.000000	+00.000000	197	
+01327.229980	+35.845615	+128.630737	+02.164861	+00.570000	224.1	038.299999	+00.000000	198	
+01334.000000	+35.845615	+128.630814	+02.205853	+00.500000	223.8	038.299999	+00.000000	199	
+01341.109985	+35.845673	+128.630814	+02.252784	+00.410000	223.9	038.400002	+00.000000	200	
+01348.910034	+35.845673	+128.630814	+02.304948	+00.300000	224.3	038.900002	+00.000000	201	
+01355.979980	+35.845673	+128.630859	+02.372550	+00.250000	224.9	039.299999	+00.000000	202	
+01362.640015	+35.845673	+128.630859	+02.449874	+00.180000	225.4	039.400002	+00.000000	203	
+01369.550049	+35.845730	+128.630859	+02.540271	+00.140000	225.5	039.599998	+00.000000	204	
+01376.670044	+35.845730	+128.630920	+02.628426	+00.050000	225.4	039.799999	+00.000000	205	
+01384.140015	+35.845730	+128.630920	+02.724507	-00.020000	225.1	039.900002	+00.000000	206	
+01391.239990	+35.845787	+128.630920	+02.827388	-00.110000	224.9	040.099998	+00.000000	207	
+01398.560059	+35.845787	+128.630920	+02.931908	-00.150000	224.6	040.400002	+00.000000	208	
+01405.489990	+35.845787	+128.630966	+03.038204	-00.240000	224.3	040.700001	+00.000000	209	
+01412.699951	+35.845844	+128.630966	+03.141463	-00.330000	223.9	040.900002	+00.000000	210	
+01419.479980	+35.845844	+128.630966	+03.241670	-00.350000	223.4	041.000000	+00.000000	211	
+01426.619995	+35.845844	+128.631027	+03.334327	-00.420000	222.8	041.200001	+00.000000	212	
+01433.489990	+35.845844	+128.631027	+03.416152	-00.490000	222.4	041.299999	+00.000000	213	
+01439.650024	+35.845844	+128.631088	+03.490586	-00.510000	221.9	041.500000	+00.000000	214	
+01446.359985	+35.845901	+128.631088	+03.555137	-00.620000	221.8	041.700001	+00.000000	215	
+01452.479980	+35.845901	+128.631149	+03.619198	-00.670000	221.8	041.799999	+00.000000	216	
+01457.760010	+35.845901	+128.631149	+03.676755	-00.710000	221.8	041.900002	+00.000000	217	
+01463.699951	+35.845959	+128.631210	+03.727465	-00.800000	221.9	042.099998	+00.000000	218	
+01469.369995	+35.845959	+128.631210	+03.783434	-00.820000	222.0	042.299999	+00.000000	219	
+01475.030029	+35.846016	+128.631256	+03.838752	-00.870000	222.0	042.500000	+00.000000	220	
+01479.969971	+35.846016	+128.631317	+03.886071	-00.960000	222.0	042.700001	+00.000000	221	
+01484.619995	+35.846073	+128.631363	+03.932406	-01.020000	222.2	042.599998	+00.000000	222	
+01489.130005	+35.846073	+128.631363	+03.982787	-00.980000	222.4	041.900002	+00.000000	223	
+01493.619995	+35.846130	+128.631439	+04.031042	-01.000000	222.7	041.799999	+00.000000	224	
+01498.969971	+35.846188	+128.631439	+04.086913	-01.090000	223.1	041.900002	+00.000000	225	
+01503.479980	+35.846245	+128.631439	+04.147762	-01.140000	223.4	042.299999	+00.000000	226	
+01508.199951	+35.846245	+128.631485	+04.209438	-01.180000	223.7	042.599998	+00.000000	227	
+01514.239990	+35.846302	+128.631485	+04.271270	-01.220000	223.9	042.599998	+00.000000	228	
+01518.359985	+35.846359	+128.631546	+04.337018	-01.250000	224.0	042.599998	+00.000000	229	
+01523.189941	+35.846359	+128.631546	+04.399738	-01.290000	224.0	042.900002	+00.000000	230	
+01528.239990	+35.846416	+128.631607	+04.462170	-01.360000	224.1	042.799999	+00.000000	231	
+01532.630005	+35.846416	+128.631653	+04.526037	-01.400000	224.0	043.000000	+00.000000	232	
+01538.199951	+35.846416	+128.631653	+04.586963	-01.430000	223.9	043.000000	+00.000000	233	
+01543.349976	+35.846474	+128.631729	+04.643834	-01.450000	223.8	042.200001	+00.000000	234	
+01549.180054	+35.846474	+128.631729	+04.698694	-01.490000	223.5	042.599998	+00.000000	235	
+01555.099976	+35.846531	+128.631775	+04.744684	-01.560000	223.3	043.400002	+00.000000	236	
+01559.760010	+35.846531	+128.631775	+04.781375	-01.600000	223.1	043.400002	+00.000000	237	
+01565.459961	+35.846588	+128.631836	+04.813496	-01.650000	222.9	043.500000	+00.000000	238	
+01571.170044	+35.846588	+128.631836	+04.835882	-01.690000	222.8	043.599998	+00.000000	239	
+01577.560059	+35.846645	+128.631882	+04.851366	-01.800000	222.8	043.599998	+00.000000	240	
+01583.859985	+35.846645	+128.631943	+04.859456	-01.850000	223.0	044.000000	+00.000000	241	
+01590.869995	+35.846703	+128.631943	+04.859663	-01.940000	223.3	044.400002	+00.000000	242	
+01597.930054	+35.846764	+128.632004	+04.853393	-02.010000	223.6	044.400002	+00.000000	243	
+01602.310059	+35.846764	+128.632004	+04.844607	-01.980000	224.1	044.500000	+00.000000	244	
+01606.199951	+35.846764	+128.632065	+04.835157	-02.030000	224.6	044.799999	+00.000000	245	
+01611.770020	+35.846817	+128.632126	+04.825252	-02.090000	225.0	045.099998	+00.000000	246	
+01617.170044	+35.846817	+128.632172	+04.814847	-02.210000	225.5	045.299999	+00.000000	247	
+01621.699951	+35.846874	+128.632294	+04.803212	-02.210000	226.0	045.400002	+00.000000	248	
+01626.670044	+35.846874	+128.632355	+04.793706	-02.300000	226.4	045.500000	+00.000000	249	
+01631.760010	+35.846931	+128.632401	+04.791874	-02.340000	226.9	045.599998	+00.000000	250	
+01636.709961	+35.846992	+128.632401	+04.793576	-02.360000	227.2	045.799999	+00.000000	251	
+01641.489990	+35.847046	+128.632462	+04.796041	-02.410000	227.5	046.000000	+00.000000	252	
+01646.880005	+35.847046	+128.632462	+04.801869	-02.500000	227.7	046.599998	+00.000000	253	
+01651.920044	+35.847103	+128.632523	+04.814384	-02.540000	228.0	046.599998	+00.000000	254	
+01656.959961	+35.847160	+128.632523	+04.828109	-02.590000	228.2	046.599998	+00.000000	255	
+01662.410034	+35.847160	+128.632523	+04.840346	-02.650000	228.4	046.900002	+00.000000	256	
+01667.869995	+35.847221	+128.632584	+04.847222	-02.720000	228.6	047.200001	+00.000000	257	
+01674.079956	+35.847221	+128.632645	+04.854519	-02.790000	228.9	047.200001	+00.000000	258	
+01679.910034	+35.847279	+128.632690	+04.861259	-02.760000	229.1	046.400002	+00.000000	259	
+01684.760010	+35.847279	+128.632751	+04.859808	-02.790000	229.1	046.599998	+00.000000	260	
+01688.819946	+35.847332	+128.632797	+04.845168	-02.810000	229.0	046.400002	+00.000000	261	
+01694.089966	+35.847332	+128.632797	+04.823855	-02.850000	228.9	046.700001	+00.000000	262	
+01699.170044	+35.847389	+128.632858	+04.800925	-02.920000	228.7	047.000000	+00.000000	263	
+01704.619995	+35.847389	+128.632858	+04.773102	-02.980000	228.4	046.900002	+00.000000	264	
+01710.069946	+35.847450	+128.632919	+04.735901	-03.030000	228.1	046.799999	+00.000000	265	
+01715.069946	+35.847450	+128.632919	+04.700590	-03.050000	227.9	047.200001	+00.000000	266	
+01720.670044	+35.847450	+128.632980	+04.667912	-03.120000	227.7	047.299999	+00.000000	267	
+01726.339966	+35.847450	+128.633041	+04.640697	-03.160000	227.6	047.400002	+00.000000	268	
+01731.199951	+35.847507	+128.633041	+04.614715	-03.210000	227.5	047.599998	+00.000000	269	
+01737.099976	+35.847507	+128.633087	+04.585056	-03.300000	227.4	047.700001	+00.000000	270	
+01742.829956	+35.847561	+128.633148	+04.552574	-03.340000	227.6	047.900002	+00.000000	271	
+01748.550049	+35.847561	+128.633148	+04.519791	-03.390000	227.9	048.200001	+00.000000	272	
+01754.390015	+35.847618	+128.633209	+04.484127	-03.500000	228.2	048.400002	+00.000000	273	
+01760.020020	+35.847618	+128.633270	+04.438934	-03.520000	228.6	048.599998	+00.000000	274	
+01765.459961	+35.847679	+128.633270	+04.393744	-03.570000	229.2	048.799999	+00.000000	275	
+01771.000000	+35.847679	+128.633316	+04.359059	-03.650000	229.7	048.799999	+00.000000	276	
+01776.329956	+35.847679	+128.633377	+04.326084	-03.700000	230.2	048.799999	+00.000000	277	
+01783.520020	+35.847736	+128.633438	+04.292720	-03.740000	230.6	049.099998	+00.000000	278	
+01790.510010	+35.847736	+128.633499	+04.261619	-03.830000	231.0	049.299999	+00.000000	279	
+01795.869995	+35.847794	+128.633499	+04.235229	-03.860000	231.3	049.400002	+00.000000	280	
+01802.020020	+35.847794	+128.633499	+04.212739	-03.900000	231.5	049.799999	+00.000000	281	
+01807.920044	+35.847847	+128.633499	+04.193441	-03.990000	231.8	050.299999	+00.000000	282	
+01813.349976	+35.847847	+128.633560	+04.179610	-04.060000	232.2	050.599998	+00.000000	283	
